label,date,season,lon,lat,TP_mm,RNE,Tmean,Tmax,Tmin,RH,EH,WSPD,pDWI,DWI_by_month,DWI,FMI,DEM,Slope,TMI,day_weight,FFDRI,FRI_norm,FRI_grade,range,is_coastal,zone
1,2015-02-06,spring,128.4048379,36.30800959,0.047145795,1,0.326968337,5.496775911,-2.475429675,67.47946983,67.47946983,1.897198079,0.093554143,1,1,10,271.0395992,15.4401081,14.39140977,0.85,37.04904746,0.221146962,Low,≤0.50,0,내륙
0,2015-02-06,spring,128.3712585,36.20494805,0.039829004,1,0.409824194,5.596398312,-2.452167469,66.83407152,66.83407152,1.84129248,0.099206818,1,1,10,63.12055738,7.870430964,13.8557711,0.85,36.36610815,0.21344614,Low,≤0.50,0,내륙
1,2015-02-07,spring,129.0486085,36.59247684,0.072354114,1,-0.52132662,3.718820375,-8.392571002,58.25060321,58.25060321,4.048041652,0.126608176,2,2,10,301.5775646,19.53890606,13.09770843,0.85,41.34957825,0.26963974,Low,≤0.50,1,해안권
0,2015-02-07,spring,128.8959035,36.54194752,0.116334346,1,-0.358639887,3.913300686,-8.384360049,57.78299609,57.78299609,3.904727157,0.134377621,2,2,0,171.3319439,8.044888847,26.15597177,0.85,45.24886401,0.31360808,Low,≤0.50,0,내륙
0,2015-02-07,spring,128.8610494,36.59787877,0.094491777,1,-0.461561335,3.838271591,-8.532424155,56.95231843,56.95231843,3.772722604,0.142965346,2,2,10,161.6972129,4.97593216,14.13696318,0.85,42.67462805,0.284580999,Low,≤0.50,0,내륙
1,2015-02-09,spring,129.2074567,36.5667914,0.19849443,1,-3.827299081,-1.98897087,-10.56921596,48.28636718,48.28636718,5.493450868,0.141039255,2,2,0,503.1446172,14.89643278,13.33139914,0.85,28.8975339,0.12923051,Low,≤0.50,1,해안권
0,2015-02-09,spring,129.1383705,36.44960908,0.184022951,1,-3.842104825,-2.153259886,-10.55476704,48.35208091,48.35208091,5.638538351,0.136890862,2,2,2,624.8858652,27.25653587,13.3196602,0.85,31.43256676,0.157815536,Low,≤0.50,1,해안권
1,2015-02-10,spring,128.391712,35.75743988,0.024236454,1,1.474568677,8.040004764,-2.722052018,67.26126899,67.26126899,2.041869007,0.114536982,1,1,3,22.73040414,4.978342798,15.13098069,0.85,29.06700038,0.131141413,Low,≤0.50,0,내륙
1,2015-02-10,spring,128.7682211,35.93580353,0.010313796,1,1.50529094,7.68258221,-2.458127675,66.1299973,66.1299973,2.695978496,0.113401831,1,1,0,420.886911,21.18597472,13.28613634,0.85,22.88982383,0.061487581,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.4678793,35.59826767,0.005154591,1,1.107768337,8.196308062,-3.439051989,65.523284,65.523284,2.093615402,0.129964006,2,2,0,42.05397489,5.979543457,13.62533261,0.85,29.27229908,0.133456361,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.2390801,35.72538533,0.060577474,1,1.274585199,7.380537099,-2.721888013,68.18978139,68.18978139,2.057022794,0.101812491,1,1,0,170.9577874,19.91057586,13.87236082,0.85,23.63726005,0.069915671,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.1826234,35.73827284,0.105462474,1,0.889327427,6.508386512,-2.742545637,68.96794898,68.96794898,2.149479488,0.089129702,1,1,10,419.0018252,20.07910752,13.22731949,0.85,35.56483235,0.204410955,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.7569937,36.03287487,0.020722733,1,1.298694314,6.846562291,-2.424904348,67.3372208,67.3372208,2.776331632,0.096865836,1,1,10,329.0353793,22.61898299,16.2579692,0.85,39.42891073,0.247982296,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.8138909,36.08444882,0.026971483,1,1.399855241,6.49121463,-1.878578748,67.9982242,67.9982242,2.995608323,0.088010057,1,1,10,581.0835728,23.77966857,13.02849032,0.85,35.31132516,0.201552409,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.8683179,35.99189539,0.013070281,1,1.636573343,7.503289826,-2.242318285,66.5291832,66.5291832,2.930826538,0.106424716,1,1,2,114.0502582,8.384334435,14.79695642,0.85,27.36611944,0.111962283,Low,≤0.50,0,내륙
0,2015-02-10,spring,128.5086979,35.69364332,0.007066729,1,0.851396143,7.453528019,-3.486885974,65.28298483,65.28298483,2.112251486,0.124571187,2,2,3,485.9241538,19.99653116,13.13038108,0.85,32.46623588,0.169471187,Low,≤0.50,0,내륙
1,2015-02-11,spring,128.0959719,36.68229251,2.680190068,0.5,0.393925642,6.080865417,-4.304531147,62.33859367,62.33859367,2.91676214,0.127345326,2,1,10,236.1312856,15.11529829,13.32596201,0.85,35.69060156,0.205829129,Low,≤0.50,0,내륙
1,2015-02-15,spring,129.0546618,36.23718092,30.27442962,0.4,4.362671148,8.126157165,2.220882371,79.94593298,79.94593298,2.470002925,0.044295687,1,0.4,2,416.5439554,19.41934737,13.00938751,0.85,21.51696908,0.046007273,Low,≤0.50,1,해안권
0,2015-02-15,spring,129.0766341,36.07559482,34.34862097,0.4,5.151828744,9.001981108,2.73573268,79.65347178,79.65347178,2.444984265,0.048842686,1,0.4,10,256.499707,16.89801365,13.74168688,0.85,32.65065077,0.171550649,Low,≤0.50,1,해안권
0,2015-02-15,spring,129.1656027,36.19565654,28.17980924,0.4,4.739895521,8.170539377,2.468306875,78.89146163,78.89146163,2.548891411,0.047715332,1,0.4,10,444.6507991,24.05700211,12.84237836,0.85,31.50403241,0.158621382,Low,≤0.50,1,해안권
0,2015-02-15,spring,129.0205903,36.09106687,36.36097761,0.4,4.87245451,8.951941393,2.575330527,80.54960607,80.54960607,2.381564942,0.045791611,1,0.4,2,437.072458,25.85827269,12.51660813,0.85,20.88867537,0.038922635,Low,≤0.50,1,해안권
0,2015-02-15,spring,128.8774394,36.32742466,32.6849472,0.4,4.707368754,8.818440904,2.387283141,79.59047796,79.59047796,2.361834728,0.048722481,1,0.4,2,501.2010016,25.56058231,14.53612531,0.85,23.46355977,0.067957027,Low,≤0.50,0,내륙
1,2015-02-24,spring,129.3288591,37.02631871,0.010349894,1,3.00141768,6.40937819,0.264003596,62.91428433,62.91428433,1.828829407,0.138537897,2,2,10,130.1018645,17.02705544,13.23387241,0.85,41.52318732,0.271597356,Low,≤0.50,1,해안권
1,2015-02-26,spring,129.2900273,35.78438934,0.010371376,1,1.673569126,8.703015491,-3.659156829,42.72593066,42.72593066,4.998877122,0.405972438,5,5,10,115.020922,7.392493051,13.88550105,0.85,60.20401384,0.482242323,Low,≤0.50,1,해안권
0,2015-02-26,spring,129.38973,35.85368863,0.007340251,1,2.380229311,9.100363935,-2.835068818,42.75024635,42.75024635,6.030719302,0.388200657,5,5,2,329.7189575,18.14964403,12.97368283,0.85,48.84144561,0.354118023,Low,≤0.50,1,해안권
0,2015-02-26,spring,129.3959337,35.91295794,0.006953754,1,2.456524015,8.948297151,-2.627527516,43.6376115,43.6376115,6.236413263,0.363808838,5,5,3,129.2164923,12.03548798,13.47775495,0.85,50.75913756,0.375741915,Low,≤0.50,1,해안권
1,2015-03-04,spring,129.1589364,35.91974755,5.836000864,0.4,-1.086193078,3.375304309,-4.745932693,41.66929896,41.66929896,4.423377369,0.330215668,4,1.6,2,179.6088402,19.79010933,12.90410927,0.9,30.20054751,0.143923289,Low,≤0.50,1,해안권
0,2015-03-04,spring,129.1337052,35.75673965,6.879769449,0.4,-1.345362583,3.305124305,-4.791727238,41.64151786,41.64151786,4.190346287,0.334704451,5,2,10,267.526054,20.98331156,12.91877802,0.9,43.54035033,0.294342882,Low,≤0.50,1,해안권
1,2015-03-05,spring,128.1885164,35.96082755,0.009471177,1,0.9561617,5.23458277,-2.1265171,53.23342625,53.23342625,0.979487832,0.252102403,3,3,10,231.3472317,18.83922989,13.9655928,0.9,51.25355028,0.381316912,Low,≤0.50,0,내륙
0,2015-03-05,spring,128.2981645,36.10993798,0.009471177,1,1.401468868,5.531727066,-1.301970924,54.26174288,54.26174288,0.93681879,0.242861823,3,3,2,393.2027837,28.01146107,12.93638708,0.9,39.06412256,0.243868946,Low,≤0.50,0,내륙
0,2015-03-05,spring,128.1018638,36.02651538,0.009471177,1,0.564464172,4.654698592,-2.370311834,53.21574333,53.21574333,0.962472836,0.243182182,3,3,2,229.8746842,16.5539489,13.59660458,0.9,39.95541618,0.253919171,Low,≤0.50,0,내륙
1,2015-03-09,spring,128.7582094,36.70498895,0.154942431,1,-0.556793453,9.153594158,-7.217150802,36.87629177,36.87629177,5.68467704,0.51098801,7,7,10,227.1348686,12.52910262,13.43473587,0.9,75.73689342,0.657391046,High,0.66–0.85,0,내륙
1,2015-03-09,spring,129.0744316,36.35032797,0.197182157,1,-0.998543331,8.950169297,-7.951269021,37.95389921,37.95389921,6.306736742,0.469365952,6,6,10,314.1517525,18.65307547,13.76384801,0.9,69.88119481,0.591362199,Moderate,0.51–0.65,1,해안권
1,2015-03-09,spring,128.7433297,36.80603695,0.171278353,1,-0.534115495,9.136265362,-7.154106575,37.49099229,37.49099229,5.469580666,0.504214291,7,7,10,240.0190341,12.94527565,14.15799586,0.9,76.71329441,0.668400942,High,0.66–0.85,0,내륙
0,2015-03-09,spring,128.7721051,36.82689237,0.181318292,1,-0.633167873,9.02372928,-7.263018787,37.76655846,37.76655846,5.372621445,0.498885998,7,7,10,294.7819,13.19143594,13.58566199,0.9,75.94064369,0.659688534,High,0.66–0.85,0,내륙
0,2015-03-09,spring,128.5985936,36.91129998,0.178967046,1,-1.704855052,7.813112064,-8.126348009,37.9275238,37.9275238,5.06487511,0.477130966,6,6,10,229.9448506,9.403073407,14.03831496,0.9,70.2517252,0.595540299,Moderate,0.51–0.65,0,내륙
0,2015-03-09,spring,128.8109438,36.59575084,0.166704041,1,-0.35332233,9.402662027,-7.085442406,36.17470342,36.17470342,5.787681937,0.527444506,7,7,3,203.7757537,13.40322662,13.65281975,0.9,66.58130666,0.554152666,Moderate,0.51–0.65,0,내륙
0,2015-03-09,spring,128.9541574,36.64816859,0.183506652,1,-0.658423666,9.073968692,-7.479909409,37.74664981,37.74664981,5.586940625,0.49480737,7,7,3,416.3541782,20.7540655,12.87371892,0.9,65.52952054,0.542292727,Moderate,0.51–0.65,0,내륙
1,2015-03-10,spring,128.3557794,36.15269861,0.068833432,1,-1.918741489,0.788833599,-4.365982074,40.49946405,40.49946405,5.161615617,0.284886816,4,4,3,37.18427796,3.541231803,15.61340654,0.9,50.32809883,0.370881523,Low,≤0.50,0,내륙
1,2015-03-10,spring,129.2590986,36.0260694,0.009145464,1,-1.750240965,1.290634556,-4.147321656,38.18299085,38.18299085,5.94252155,0.315027299,4,4,10,59.77975308,8.505387037,14.15687531,0.9,57.81178167,0.455267517,Low,≤0.50,1,해안권
1,2015-03-10,spring,127.978487,36.35032797,0.345009289,1,-3.185001651,-0.714355956,-5.74590061,43.97301999,43.97301999,5.16782843,0.210118207,3,3,0,289.5060232,10.86543655,13.46300278,0.9,37.07505375,0.221440209,Low,≤0.50,0,내륙
0,2015-03-10,spring,129.3158369,36.15825604,0.007310101,1,-1.951987974,0.906523791,-4.379699893,39.53608653,39.53608653,6.715070228,0.269648245,4,4,10,133.820614,12.75909793,13.68205317,0.9,57.17077178,0.448039491,Low,≤0.50,1,해안권
0,2015-03-10,spring,129.3938467,35.91615612,0.007431497,1,-1.115725364,1.707684791,-3.662197953,38.51561565,38.51561565,7.349659254,0.286528124,4,4,10,132.7744769,11.28974883,13.65372122,0.9,57.13252365,0.447608205,Low,≤0.50,1,해안권
0,2015-03-10,spring,128.3795162,36.00079707,0.052846953,1,-1.482107638,1.464265886,-3.988066187,41.02035242,41.02035242,4.853376421,0.295361841,4,4,2,133.7594479,16.91601101,13.41061383,0.9,46.00432867,0.322126698,Low,≤0.50,0,내륙
0,2015-03-10,spring,128.4603153,36.11100898,0.040623435,1,-2.249707466,0.541170793,-4.692986614,40.45874754,40.45874754,5.01410396,0.28421963,4,4,2,215.2696437,19.61880535,12.61886129,0.9,44.93546274,0.310074167,Low,≤0.50,0,내륙
0,2015-03-10,spring,128.4464507,36.30793906,0.051660857,1,-1.869845936,0.860426777,-4.312917702,40.23280695,40.23280695,5.203682245,0.289538941,4,4,2,178.9151902,14.61121746,13.57723349,0.9,46.22926521,0.324663082,Low,≤0.50,0,내륙
0,2015-03-10,spring,127.9956058,36.45443974,0.333645642,1,-3.297284599,-0.812130255,-5.860714116,43.37218663,43.37218663,5.143777719,0.216963376,3,3,2,339.1482183,23.34186095,12.7045595,0.9,38.75115533,0.240339928,Low,≤0.50,0,내륙
0,2015-03-10,spring,128.2305367,36.05399338,0.103481343,1,-1.87713927,0.84642529,-4.407139981,42.05482255,42.05482255,5.092281415,0.26320277,4,4,3,420.8529124,16.76722953,14.27287331,0.9,48.51837897,0.350475125,Low,≤0.50,0,내륙
1,2015-03-12,spring,129.1243795,36.87755667,0.577400143,1,0.339743007,4.137147177,-2.664047379,45.87193299,45.87193299,4.116012601,0.281707588,4,4,10,769.1708853,22.00706184,13.20204735,0.95,59.66291747,0.476140921,Low,≤0.50,1,해안권
1,2015-03-12,spring,127.9874701,36.30541221,1.046103762,0.5,1.837848104,6.080634587,-0.778262618,54.59646028,54.59646028,3.143870329,0.206788958,3,1.5,2,325.9379341,16.992594,13.38495668,0.95,31.89856327,0.163070112,Low,≤0.50,0,내륙
0,2015-03-12,spring,129.3018119,36.96648262,0.354488136,1,2.2544219,5.641215475,-0.918155477,43.8875062,43.8875062,4.669198456,0.330395867,4,4,10,238.163523,17.42388639,14.26128813,0.95,61.17233559,0.493161118,Low,≤0.50,1,해안권
0,2015-03-12,spring,129.2131666,36.7852594,0.377302289,1,0.764959176,4.636240299,-2.160977342,44.55912923,44.55912923,3.913163759,0.316783771,4,4,2,467.2308938,16.73133681,13.56807802,0.95,48.78451118,0.353476031,Low,≤0.50,1,해안권
0,2015-03-12,spring,128.1711035,36.2564858,0.505453064,1,1.898804215,7.030730247,-1.428500977,52.75172961,52.75172961,2.797944063,0.253332554,3,3,2,171.8982187,13.8091439,13.35799463,0.95,41.83514235,0.27511496,Low,≤0.50,0,내륙
0,2015-03-12,spring,128.0341026,36.1972009,0.700091707,1,1.609006509,6.146980196,-1.169763566,54.23482168,54.23482168,3.02492938,0.214506104,3,3,2,399.5844073,16.11611735,13.60520902,0.95,42.18742285,0.279087274,Low,≤0.50,0,내륙
0,2015-03-12,spring,128.0492079,36.38051037,0.803514983,1,1.838756056,6.239073247,-0.969684761,54.39470573,54.39470573,3.128944806,0.211958732,3,3,3,292.6085869,19.67520893,13.24623721,0.95,43.10088802,0.289387506,Low,≤0.50,0,내륙
1,2015-03-13,spring,128.2120489,36.55694049,9.727224449,0.4,3.229748922,10.55687903,-2.363340519,55.97693095,55.97693095,2.359201834,0.273576428,4,1.6,0,67.39208006,3.550181884,15.99571799,0.95,33.43389814,0.180382545,Low,≤0.50,0,내륙
1,2015-03-14,spring,128.4108706,35.62185791,1.450675447,0.5,6.223615944,12.40085945,1.799096867,46.1536539,46.1536539,1.12994422,0.519933536,7,3.5,0,27.86933818,6.939699281,13.68196802,0.95,42.77180443,0.28567676,Low,≤0.50,0,내륙
1,2015-03-14,spring,129.2810441,35.98201871,0.694926066,1,4.81269411,10.21770819,-1.198343375,52.93271485,52.93271485,1.773147627,0.330040743,4,4,10,17.81181773,5.577211783,16.47093995,0.95,64.32108943,0.52866646,Moderate,0.51–0.65,1,해안권
0,2015-03-14,spring,129.10359,35.88528624,1.065283418,0.5,4.888482495,10.57354759,-0.846875509,50.40957662,50.40957662,1.464446231,0.389889387,5,2.5,3,204.1810406,14.47032855,14.68043427,0.95,41.81961883,0.274939917,Low,≤0.50,1,해안권
1,2015-03-15,spring,128.7061223,35.92811979,0.008995319,1,9.124743202,15.86208223,3.191846869,37.50936409,37.50936409,1.376687485,0.737488836,9,9,10,261.1615954,15.46855408,13.44358075,0.95,93.25710257,0.854948894,Very High,≥0.86,0,내륙
0,2015-03-15,spring,128.5595294,35.99477811,0.008995319,1,8.253354289,15.3626077,2.433446507,42.64130959,42.64130959,1.341403946,0.643911344,8,8,10,160.5270857,13.93923285,13.45550345,0.95,86.62409242,0.780155084,High,0.66–0.85,0,내륙
1,2015-03-16,spring,128.8985886,36.59850825,0.017548538,1,10.4704088,16.59455397,5.431783967,43.87044739,43.87044739,1.356080473,0.646432298,8,8,2,199.3540299,13.80805581,13.75175012,0.95,75.64624392,0.656368883,High,0.66–0.85,0,내륙
0,2015-03-16,spring,128.7690515,36.66496585,0.017548538,1,10.88381769,16.28856338,6.285052355,42.3085798,42.3085798,1.258703069,0.670051774,8,8,10,256.8040143,9.746748795,13.99567369,0.95,87.39383501,0.7888347,High,0.66–0.85,0,내륙
0,2015-03-16,spring,128.9395273,36.71040961,0.017548538,1,9.75614322,16.20309113,4.499433668,45.94406231,45.94406231,1.625044571,0.593687501,8,8,10,369.1880696,21.94114143,12.74947282,0.95,85.61799877,0.768810373,High,0.66–0.85,0,내륙
0,2015-03-16,spring,128.9155396,36.7455324,0.017548538,1,9.857370444,16.10585848,4.800599578,45.23016047,45.23016047,1.588989473,0.605899487,8,8,2,495.731141,22.31677507,12.92106173,0.95,74.46251297,0.643021135,Moderate,0.51–0.65,0,내륙
0,2015-03-16,spring,129.0867405,36.66945322,0.017548538,1,8.324697123,16.08906945,2.271698648,51.75816161,51.75816161,1.903358744,0.471718269,6,6,2,467.4694752,20.63933581,13.5633129,0.95,62.07772088,0.50337024,Moderate,0.51–0.65,1,해안권
0,2015-03-16,spring,129.0523453,36.55563332,0.017548538,1,8.954960984,16.53755392,2.608801143,50.82979305,50.82979305,1.645272459,0.506367794,7,7,2,283.769903,17.6953,13.02533968,0.95,67.96110904,0.569711315,Moderate,0.51–0.65,1,해안권
0,2015-03-16,spring,129.1060986,36.61959676,0.017548538,1,8.343182142,16.20336274,2.194521826,52.68863454,52.68863454,1.867900767,0.457086029,6,6,3,401.1789355,20.53269019,13.06437426,0.95,62.79173332,0.511421444,Moderate,0.51–0.65,1,해안권
1,2015-03-17,spring,128.3827288,35.59574313,2.735049908,0.5,14.42627723,22.45548851,9.110825407,65.65507081,65.65507081,1.667448231,0.351505731,5,2.5,0,40.243299,9.539640945,15.6222532,0.95,38.88671081,0.241868451,Low,≤0.50,0,내륙
0,2015-03-17,spring,128.2304293,35.72295264,3.2976271,0.5,14.54998576,22.19350995,8.847760281,62.28488594,62.28488594,1.18563581,0.420067001,6,3,10,181.5000778,19.25978617,14.01083412,0.95,54.16543862,0.414151359,Low,≤0.50,0,내륙
0,2015-03-17,spring,128.228332,35.68936661,3.276537508,0.5,14.54968818,22.23557859,8.967076755,63.54665223,63.54665223,1.290235675,0.394581924,5,2.5,10,134.078488,17.15941316,13.19744565,0.95,49.68136005,0.363588897,Low,≤0.50,0,내륙
1,2015-03-21,spring,128.7966308,36.7022996,0.000426173,1,9.205782835,16.64666326,1.738126114,51.88936893,51.88936893,2.365546714,0.469417905,6,6,10,194.8562384,11.29945044,13.59538346,1,77.39307519,0.676066149,High,0.66–0.85,0,내륙
0,2015-03-21,spring,128.9150573,36.62658351,0.000426173,1,9.292017173,16.75144701,1.669876231,52.10558076,52.10558076,2.575029549,0.462095107,6,6,0,271.815666,18.77246055,13.87741468,1,62.81612202,0.51169645,Moderate,0.51–0.65,0,내륙
1,2015-03-22,spring,128.5444256,35.91913664,0.011086463,1,7.64184574,15.76870635,-0.611543035,32.95886548,32.95886548,3.63462484,0.758569663,9,9,2,57.52023955,9.362135543,16.26082402,1,90.39123603,0.822633388,High,0.66–0.85,0,내륙
1,2015-03-22,spring,128.7472109,36.57863758,0.011086463,1,6.234348693,14.41591452,-2.270617588,37.263533,37.263533,3.838234494,0.661249755,8,8,0,186.1494299,13.56713943,14.05008397,1,77.07512596,0.672480954,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.6412505,35.76491849,0.011086463,1,7.523017271,15.56750539,-0.860216518,32.57592399,32.57592399,3.505916478,0.763217868,9,9,10,241.1581481,14.93655171,14.40475042,1,99.60712563,0.926551744,Very High,≥0.86,0,내륙
0,2015-03-22,spring,128.5532895,36.61991325,0.011086463,1,6.197903784,14.5518662,-2.407648211,38.11313194,38.11313194,3.68698651,0.652555973,8,8,10,159.4354182,9.753797472,13.8211932,1,91.7317898,0.83774947,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.8216307,36.71201661,0.011086463,1,5.856052088,13.94065166,-2.312892897,37.78250761,37.78250761,3.694538459,0.646001638,8,8,10,243.4257528,14.74061537,13.53123076,1,91.29684614,0.832845046,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.5198449,36.04425699,0.011086463,1,6.910696578,15.07600629,-0.721557799,35.08897472,35.08897472,3.736377045,0.712419748,9,9,10,284.9886167,15.22380241,14.05647697,1,99.08471546,0.920661047,Very High,≥0.86,0,내륙
0,2015-03-22,spring,128.9315468,36.63858115,0.011086463,1,5.949065907,14.08648923,-2.418204172,37.97801567,37.97801567,3.818375451,0.642496171,8,8,2,300.8175815,19.53414485,12.89066694,1,78.33600041,0.686698572,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.8362939,36.46208433,0.011086463,1,6.323134646,14.5106273,-1.868531947,36.60645271,36.60645271,4.09259352,0.668631528,8,8,3,296.2245798,19.91763338,14.3855236,1,82.0782854,0.728896571,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.7188023,35.92704602,0.011086463,1,7.745628816,15.73330842,-0.648959127,32.61523111,32.61523111,3.739367754,0.760905239,9,9,3,333.673481,17.13965116,13.29230703,1,87.43846055,0.789337897,High,0.66–0.85,0,내륙
0,2015-03-22,spring,128.4390973,36.06229173,0.011086463,1,7.131446158,15.31950614,-0.511809419,35.33144786,35.33144786,3.774110542,0.712130947,9,9,5,323.4703915,21.59231661,13.10656769,1,90.15985154,0.820024297,High,0.66–0.85,0,내륙
1,2015-03-23,spring,128.863646,36.80631654,0.563644059,1,3.12943746,7.542717186,-0.546777024,45.79386867,45.79386867,2.557040967,0.385067253,5,5,2,508.5854556,20.93390437,12.73915356,1,57.10873034,0.447339912,Low,≤0.50,0,내륙
0,2015-03-23,spring,128.7759194,36.89231478,0.748918935,1,3.147415123,7.524606573,-0.247153428,45.27619279,45.27619279,2.490141912,0.395953974,5,5,0,276.8317324,10.3074285,13.62596221,1,55.43894332,0.428511396,Low,≤0.50,0,내륙
0,2015-03-23,spring,128.7768583,36.67479855,0.111963439,1,3.345993645,7.888575019,-0.659890279,45.65876388,45.65876388,2.730488275,0.39051219,5,5,10,236.0581104,10.61794742,14.32417503,1,71.48626255,0.60946094,Moderate,0.51–0.65,0,내륙
1,2015-03-28,spring,129.4965552,35.81382746,0.003979154,1,13.6068631,17.8487915,8.746661377,50.64892176,50.64892176,4.003784871,0.477436367,6,6,10,92.82289512,12.05714237,13.24930962,1,76.87396443,0.670212657,High,0.66–0.85,1,해안권
1,2015-03-28,spring,128.3802601,35.73898972,0.009943695,1,12.02036523,19.82659667,4.965655064,53.25349118,53.25349118,1.487899239,0.535496852,7,7,2,132.4679665,18.98636437,13.35408546,1,72.03112819,0.615604844,Moderate,0.51–0.65,0,내륙
1,2015-03-28,spring,128.5803582,36.88033399,0.009943695,1,8.184672239,14.89343984,2.059128398,47.5621058,47.5621058,1.946626084,0.526058703,7,7,3,193.3001411,5.950080379,14.33358161,1,75.00037242,0.649086037,Moderate,0.51–0.65,0,내륙
1,2015-03-28,spring,128.4922124,36.93149458,0.009943695,1,7.32106501,13.86287296,1.253684833,48.84426933,48.84426933,1.840889803,0.481165734,6,6,10,624.7701693,26.42968595,13.12097449,1,76.68146174,0.668041997,High,0.66–0.85,0,내륙
0,2015-03-28,spring,129.4711267,35.96788611,0.005079214,1,13.01975751,17.0998082,9.135808397,46.06706309,46.06706309,3.869637567,0.553571061,7,7,0,149.9814252,12.94260224,13.48196915,1,69.22295373,0.583939874,Moderate,0.51–0.65,1,해안권
0,2015-03-28,spring,129.3564765,35.70441169,0.009559017,1,12.20326024,18.03688264,5.88700303,53.52382768,53.52382768,3.02273752,0.451161814,6,6,0,450.8119237,20.44254736,13.08891213,1,61.6333682,0.49835972,Low,≤0.50,1,해안권
0,2015-03-28,spring,128.2548353,35.64898459,0.009943695,1,11.90215372,19.59669877,4.89741625,55.3334543,55.3334543,1.617298681,0.486578473,6,6,0,136.7708494,17.91699805,13.7284351,1,62.59265265,0.50917661,Moderate,0.51–0.65,0,내륙
0,2015-03-28,spring,128.3714728,37.05369243,0.009943695,1,7.982212209,14.36455825,3.069905371,49.14580863,49.14580863,1.769918594,0.488161343,6,6,10,301.5246174,20.72211501,13.28387967,1,76.92581951,0.670797375,High,0.66–0.85,0,내륙
0,2015-03-28,spring,128.3989985,36.77333859,0.009943695,1,8.379865014,15.40137654,1.717111175,48.1050678,48.1050678,1.940233748,0.526809647,7,7,10,546.0440299,21.14934723,13.56454999,1,84.34682499,0.75447662,High,0.66–0.85,0,내륙
0,2015-03-28,spring,128.4646289,36.91031128,0.009943695,1,7.362414378,13.97487842,1.218429402,48.93722011,48.93722011,1.839039623,0.481864462,6,6,2,666.0050919,25.42892054,13.44397891,1,65.16596837,0.538193314,Moderate,0.51–0.65,0,내륙
0,2015-03-28,spring,128.43023,36.99235778,0.009943695,1,7.419053794,13.87075071,1.942027249,49.17549118,49.17549118,1.789721403,0.476219636,6,6,2,316.7364708,19.712066,15.09521998,1,67.64282997,0.566122401,Moderate,0.51–0.65,0,내륙
1,2015-04-17,spring,128.4130056,35.95785333,5.470109775,0.4,12.20043242,19.02033101,5.728770782,49.63234469,49.63234469,1.330149513,0.591490558,8,3.2,10,80.39133577,10.38284983,13.95404771,0.95,55.41451799,0.428235976,Low,≤0.50,0,내륙
0,2015-04-17,spring,128.2993914,35.97355873,5.975780175,0.4,11.8434704,18.80849421,4.759936034,51.67217571,51.67217571,1.347488046,0.547501073,7,2.8,10,87.42272433,8.8551125,15.03313885,0.95,54.29222286,0.415580978,Low,≤0.50,0,내륙
0,2015-04-17,spring,128.1995714,35.91055228,5.71924987,0.4,10.89860627,17.98113291,3.718669075,53.15673539,53.15673539,1.369506255,0.499921421,7,2.8,3,143.9256711,12.54966847,13.46571649,0.95,42.083646,0.277917087,Low,≤0.50,0,내륙
1,2015-04-22,spring,128.7656901,36.07700344,0.015400063,1,13.48299634,20.47236808,7.702332487,56.37525431,56.37525431,2.068277162,0.473823387,6,6,2,253.5740591,18.36671188,15.37118581,0.9,61.25110084,0.494049274,Low,≤0.50,0,내륙
1,2015-04-23,spring,128.1316986,36.63174992,0.655386933,1,12.89133654,19.9122919,6.932984128,50.30315216,50.30315216,2.157097169,0.576957928,7,7,10,291.7794365,20.71205409,13.07025895,0.9,75.24484958,0.651842761,High,0.66–0.85,0,내륙
0,2015-04-23,spring,128.0020789,36.61466095,0.760979388,1,12.58606781,19.20893637,7.012621566,48.9062526,48.9062526,2.253216685,0.58597825,7,7,0,272.4953582,16.41564044,13.84024547,0.9,62.78433138,0.511337979,Moderate,0.51–0.65,0,내륙
0,2015-04-23,spring,128.057472,36.70930648,0.861155667,1,12.41221202,19.11358256,6.580613989,49.43391502,49.43391502,2.214315422,0.574897413,7,7,2,719.902217,27.40976655,12.99124538,0.9,64.33818126,0.528859188,Moderate,0.51–0.65,0,내륙
1,2015-10-04,fall,129.2792926,35.65375555,0.003620126,1,15.96009751,20.0948952,12.64002511,59.68555465,59.68555465,0.965030938,0.300727459,10,10,10,187.6592081,15.5357655,13.66735093,0.61,64.3556261,0.529055896,Moderate,0.51–0.65,1,해안권
0,2015-10-04,fall,127.8799362,36.34159639,0.001624332,1,15.12903581,19.97427599,12.2063457,56.3587224,56.3587224,0.755711611,0.356565778,10,10,0,380.7480806,19.3597789,14.27245504,0.61,55.75929636,0.432123697,Low,≤0.50,0,내륙
